VIN,open_recalls,name,status,nhtsa,date,Description,Safety,remedy
1FM5K7F82FGA89653,yes,REAR TOE LINK BALL JOINT INSPECTION,Recall Incomplete,20S62/20V675,2020-10-30,OUR RECORDS INDICATE THAT A FORD SAFETY RECALL WAS PREVIOUSLY PERFORMED ON YOUR VEHICLE TO REPLACE THE REAR SUSPENSION TOE LINKS. ASSESSMENT OF FIELD DATA INDICATES THAT THE BALL JOINT USED TO ATTACH THE REAR TOE LINK MAY BE SUSCEPTIBLE TO SEIZING IN CERTAIN HIGH CORROSION AREAS. A SEIZED TOE LINK BALL JOINT CAN INCREASE BENDING STRESSES IN THE TOE LINK AND POTENTIALLY LEAD TO A FRACTURE.,"REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN UNUSUAL VEHICLE HANDLING CHARACTERISTICS, OR DIFFICULTY CONTROLLING THE VEHICLE AND MAY INCREASE THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSPECT BOTH REAR TOE LINK BALL JOINTS AND, IF NECESSARY, REPLACE THE REAR WHEEL KNUCKLE(S), AND ADJUST REAR TOE FREE OF CHARGE (PARTS AND LABOR)."
1FM5K7F85HGB50058,yes,SEAT FRAME BURRED EDGE,Recall Incomplete,19S29/19V651,2019-09-11,"ON YOUR VEHICLE, THE INBOARD POWER SEAT TRACK MAY HAVE A SHARP BURR DUE TO AN IMPROPERLY FINISHED EDGE.","YOU COULD INJURE YOUR HAND IF YOU REACH BETWEEN THE FRONT SEAT AND CENTER CONSOLE, SUCH AS TO RETRIEVE A FALLEN OBJECT.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSTALL FLOCKED TAPE OVER SEAT TRACK EDGE FREE OF CHARGE (PARTS AND LABOR).
1FM5K7F86HGC23213,no,,,,,,,
1FM5K7F88DGA17420,yes,REAR SUSPENSION TOE LINK REPLACEMENT,Recall Incomplete,19S17/19V435,2019-06-10,"ON YOUR VEHICLE, FREQUENT FULL ARTICULATION OF THE REAR SUSPENSION MAY INCREASE THE STRESS ON THE REAR SUSPENSION TOE LINK, WHICH MAY, OVER TIME, RESULT IN A TOE LINK FRACTURE.","REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN A NOISE, A SUDDEN CHANGE IN VEHICLE HANDLING, OR DIFFICULTY CONTROLLING THE VEHICLE INCREASING THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE YOUR REAR SUSPENSION TOE LINKS FREE OF CHARGE PARTS AND LABOR.
1FM5K7F8XDGC78032,yes,REAR TOE LINK,Recall Incomplete,21S32/21v537,2021-09-24,VEHICLES EXPOSED TO A CORROSIVE ENVIRONMENT WHERE ROAD SALT IS USED EXTENSIVELY DURING WINTER MONTHS COULD EXPERIENCE A SEIZED REAR SUSPENSION TOE LINK BALL JOINT RESULTING IN A FRACTURED REAR SUSPENSION TOE LINK.,"A REAR TOE LINK FRACTURE MAY CAUSE A LOSS OF STEERING CONTROL, INCREASING THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE BOTH REAR TOE LINKS AND ADJUST REAR TOE FREE OF CHARGE PARTS AND LABOR.
1FM5K7F8XDGC78032,yes,REAR TOE LINK BALL JOINT INSPECTION,Recall Incomplete,20S62/20V675,2020-10-30,OUR RECORDS INDICATE THAT A FORD SAFETY RECALL WAS PREVIOUSLY PERFORMED ON YOUR VEHICLE TO REPLACE THE REAR SUSPENSION TOE LINKS. ASSESSMENT OF FIELD DATA INDICATES THAT THE BALL JOINT USED TO ATTACH THE REAR TOE LINK MAY BE SUSCEPTIBLE TO SEIZING IN CERTAIN HIGH CORROSION AREAS. A SEIZED TOE LINK BALL JOINT CAN INCREASE BENDING STRESSES IN THE TOE LINK AND POTENTIALLY LEAD TO A FRACTURE.,"REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN UNUSUAL VEHICLE HANDLING CHARACTERISTICS, OR DIFFICULTY CONTROLLING THE VEHICLE AND MAY INCREASE THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSPECT BOTH REAR TOE LINK BALL JOINTS AND, IF NECESSARY, REPLACE THE REAR WHEEL KNUCKLE(S), AND ADJUST REAR TOE FREE OF CHARGE (PARTS AND LABOR)."
1FM5K8AR4JGB67929,no,,,,,,,
1FM5K8AR4KGA13318,yes,POWERTRAIN CONTROL MODULE PCM REPROGRAMMING,Recall Incomplete,,,POWERTRAIN CONTROL MODULE PCM REPROGRAMMING,,
1FM5K8AT9FGC66815,yes,REAR TOE LINK,Recall Incomplete,21S32/21v537,2021-09-24,VEHICLES EXPOSED TO A CORROSIVE ENVIRONMENT WHERE ROAD SALT IS USED EXTENSIVELY DURING WINTER MONTHS COULD EXPERIENCE A SEIZED REAR SUSPENSION TOE LINK BALL JOINT RESULTING IN A FRACTURED REAR SUSPENSION TOE LINK.,"A REAR TOE LINK FRACTURE MAY CAUSE A LOSS OF STEERING CONTROL, INCREASING THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE BOTH REAR TOE LINKS AND ADJUST REAR TOE FREE OF CHARGE PARTS AND LABOR.
1FM5K8AT9FGC66815,yes,REAR TOE LINK BALL JOINT INSPECTION,Recall Incomplete,20S62/20V675,2020-10-30,OUR RECORDS INDICATE THAT A FORD SAFETY RECALL WAS PREVIOUSLY PERFORMED ON YOUR VEHICLE TO REPLACE THE REAR SUSPENSION TOE LINKS. ASSESSMENT OF FIELD DATA INDICATES THAT THE BALL JOINT USED TO ATTACH THE REAR TOE LINK MAY BE SUSCEPTIBLE TO SEIZING IN CERTAIN HIGH CORROSION AREAS. A SEIZED TOE LINK BALL JOINT CAN INCREASE BENDING STRESSES IN THE TOE LINK AND POTENTIALLY LEAD TO A FRACTURE.,"REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN UNUSUAL VEHICLE HANDLING CHARACTERISTICS, OR DIFFICULTY CONTROLLING THE VEHICLE AND MAY INCREASE THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSPECT BOTH REAR TOE LINK BALL JOINTS AND, IF NECESSARY, REPLACE THE REAR WHEEL KNUCKLE(S), AND ADJUST REAR TOE FREE OF CHARGE (PARTS AND LABOR)."
1FM5K8B81DGC08933,yes,REAR TOE LINK,Recall Incomplete,21S32/21v537,2021-09-24,VEHICLES EXPOSED TO A CORROSIVE ENVIRONMENT WHERE ROAD SALT IS USED EXTENSIVELY DURING WINTER MONTHS COULD EXPERIENCE A SEIZED REAR SUSPENSION TOE LINK BALL JOINT RESULTING IN A FRACTURED REAR SUSPENSION TOE LINK.,"A REAR TOE LINK FRACTURE MAY CAUSE A LOSS OF STEERING CONTROL, INCREASING THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE BOTH REAR TOE LINKS AND ADJUST REAR TOE FREE OF CHARGE PARTS AND LABOR.
1FM5K8B81DGC08933,yes,REAR SUSPENSION TOE LINK REPLACEMENT,Recall Incomplete,19S17/19V435,2019-06-10,"ON YOUR VEHICLE, FREQUENT FULL ARTICULATION OF THE REAR SUSPENSION MAY INCREASE THE STRESS ON THE REAR SUSPENSION TOE LINK, WHICH MAY, OVER TIME, RESULT IN A TOE LINK FRACTURE.","REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN A NOISE, A SUDDEN CHANGE IN VEHICLE HANDLING, OR DIFFICULTY CONTROLLING THE VEHICLE INCREASING THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE YOUR REAR SUSPENSION TOE LINKS FREE OF CHARGE PARTS AND LABOR.
1FM5K8B82FGC28708,no,,,,,,,
1FM5K8B87GGC62967,yes,REAR TOE LINK,Recall Incomplete,21S32/21v537,2021-09-24,VEHICLES EXPOSED TO A CORROSIVE ENVIRONMENT WHERE ROAD SALT IS USED EXTENSIVELY DURING WINTER MONTHS COULD EXPERIENCE A SEIZED REAR SUSPENSION TOE LINK BALL JOINT RESULTING IN A FRACTURED REAR SUSPENSION TOE LINK.,"A REAR TOE LINK FRACTURE MAY CAUSE A LOSS OF STEERING CONTROL, INCREASING THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE BOTH REAR TOE LINKS AND ADJUST REAR TOE FREE OF CHARGE PARTS AND LABOR.
1FM5K8D81DGB04438,yes,2011-2013 EXPLORER BUILT WITH RUBBER BUSHINGS OR ZF CABJS CORROSION,Recall Incomplete,21S43/21V746,2021-11-04,"VEHICLES EXPOSED TO A CORROSIVE ENVIRONMENT WHERE ROAD SALT IS USED EXTENSIVELY DURING WINTER MONTHS, COULD EXPERIENCE A SEIZED REAR SUSPENSION TOE LINK BALL JOINT RESULTING IN A FRACTURED REAR SUSPENSION TOE LINK. WHILE YOUR VEHICLE WAS NOT ORIGINALLY BUILT WITH REAR TOE LINK BALL JOINTS SUSCEPTIBLE TO THIS CONDITION, OUR RECORDS INDICATE THAT SUSCEPTIBLE COMPONENTS WERE SUBSEQUENTLY INSTALLED ON YOUR VEHICLE DURING REAR SUSPENSION SERVICE.","A SEIZED TOE LINK BALL JOINT CAN CAUSE A TOE LINK FRACTURE. REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN UNUSUAL VEHICLE HANDLING CHARACTERISTICS, OR DIFFICULTY CONTROLLING THE VEHICLE, AND MAY INCREASE THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSPECT BOTH TOE LINK CONNECTIONS TO CONFIRM THAT A SUSCEPTIBLE BALL JOINT WAS INSTALLED. IF YOUR VEHICLE HAS A SUSCEPTIBLE BALL JOINT INSTALLED THEN YOUR DEALER WILL REPLACE BOTH REAR TOE LINKS WITH AN UPDATED DESIGN. THESE SERVICES MUST BE PERFORMED ON ALL AFFECTED VEHICLES AT NO CHARGE TO THE VEHICLE OWNER.
1FM5K8D82EGA65666,no,,,,,,,
1FM5K8D82FGA99270,yes,REAR TOE LINK,Recall Incomplete,21S32/21v537,2021-09-24,VEHICLES EXPOSED TO A CORROSIVE ENVIRONMENT WHERE ROAD SALT IS USED EXTENSIVELY DURING WINTER MONTHS COULD EXPERIENCE A SEIZED REAR SUSPENSION TOE LINK BALL JOINT RESULTING IN A FRACTURED REAR SUSPENSION TOE LINK.,"A REAR TOE LINK FRACTURE MAY CAUSE A LOSS OF STEERING CONTROL, INCREASING THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE BOTH REAR TOE LINKS AND ADJUST REAR TOE FREE OF CHARGE PARTS AND LABOR.
1FM5K8D82FGA99270,yes,REAR TOE LINK BALL JOINT INSPECTION,Recall Incomplete,20S62/20V675,2020-10-30,OUR RECORDS INDICATE THAT A FORD SAFETY RECALL WAS PREVIOUSLY PERFORMED ON YOUR VEHICLE TO REPLACE THE REAR SUSPENSION TOE LINKS. ASSESSMENT OF FIELD DATA INDICATES THAT THE BALL JOINT USED TO ATTACH THE REAR TOE LINK MAY BE SUSCEPTIBLE TO SEIZING IN CERTAIN HIGH CORROSION AREAS. A SEIZED TOE LINK BALL JOINT CAN INCREASE BENDING STRESSES IN THE TOE LINK AND POTENTIALLY LEAD TO A FRACTURE.,"REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN UNUSUAL VEHICLE HANDLING CHARACTERISTICS, OR DIFFICULTY CONTROLLING THE VEHICLE AND MAY INCREASE THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSPECT BOTH REAR TOE LINK BALL JOINTS AND, IF NECESSARY, REPLACE THE REAR WHEEL KNUCKLE(S), AND ADJUST REAR TOE FREE OF CHARGE (PARTS AND LABOR)."
1FM5K8D84HGD97077,yes,REAR TOE LINK,Recall Incomplete,21S32/21v537,2021-09-24,VEHICLES EXPOSED TO A CORROSIVE ENVIRONMENT WHERE ROAD SALT IS USED EXTENSIVELY DURING WINTER MONTHS COULD EXPERIENCE A SEIZED REAR SUSPENSION TOE LINK BALL JOINT RESULTING IN A FRACTURED REAR SUSPENSION TOE LINK.,"A REAR TOE LINK FRACTURE MAY CAUSE A LOSS OF STEERING CONTROL, INCREASING THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE BOTH REAR TOE LINKS AND ADJUST REAR TOE FREE OF CHARGE PARTS AND LABOR.
1FM5K8D84HGD97077,yes,ROOF RACK TRIM DETACHMENT,Recall Incomplete,21S22/21V316,2021-05-05,ROOF RACK TRIM DETACHMENT,"A ROOF RAIL COVER THAT DETACHES WHILE DRIVING CAN CREATE A ROAD HAZARD FOR OTHER USERS, INCREASING THE RISK OF A CRASH.",OWNERS WILL BE NOTIFIED BY MAIL AND INSTRUCTED TO TAKE THEIR VEHICLE TO A FORD OR LINCOLN DEALER TO HAVE THE ROOF RAIL SECURED USING PLASTIC PUSH-PINS. THERE WILL BE NO CHARGE FOR THIS SERVICE
1FM5K8D85HGC54994,no,,,,,,,
1FM5K8D88DGA76542,yes,2011-2013 EXPLORER BUILT WITH RUBBER BUSHINGS OR ZF CABJS CORROSION,Recall Incomplete,21S43/21V746,2021-11-04,"VEHICLES EXPOSED TO A CORROSIVE ENVIRONMENT WHERE ROAD SALT IS USED EXTENSIVELY DURING WINTER MONTHS, COULD EXPERIENCE A SEIZED REAR SUSPENSION TOE LINK BALL JOINT RESULTING IN A FRACTURED REAR SUSPENSION TOE LINK. WHILE YOUR VEHICLE WAS NOT ORIGINALLY BUILT WITH REAR TOE LINK BALL JOINTS SUSCEPTIBLE TO THIS CONDITION, OUR RECORDS INDICATE THAT SUSCEPTIBLE COMPONENTS WERE SUBSEQUENTLY INSTALLED ON YOUR VEHICLE DURING REAR SUSPENSION SERVICE.","A SEIZED TOE LINK BALL JOINT CAN CAUSE A TOE LINK FRACTURE. REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN UNUSUAL VEHICLE HANDLING CHARACTERISTICS, OR DIFFICULTY CONTROLLING THE VEHICLE, AND MAY INCREASE THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSPECT BOTH TOE LINK CONNECTIONS TO CONFIRM THAT A SUSCEPTIBLE BALL JOINT WAS INSTALLED. IF YOUR VEHICLE HAS A SUSCEPTIBLE BALL JOINT INSTALLED THEN YOUR DEALER WILL REPLACE BOTH REAR TOE LINKS WITH AN UPDATED DESIGN. THESE SERVICES MUST BE PERFORMED ON ALL AFFECTED VEHICLES AT NO CHARGE TO THE VEHICLE OWNER.
1FM5K8D88DGA76542,yes,REAR SUSPENSION TOE LINK REPLACEMENT,Recall Incomplete,19S17/19V435,2019-06-10,"ON YOUR VEHICLE, FREQUENT FULL ARTICULATION OF THE REAR SUSPENSION MAY INCREASE THE STRESS ON THE REAR SUSPENSION TOE LINK, WHICH MAY, OVER TIME, RESULT IN A TOE LINK FRACTURE.","REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN A NOISE, A SUDDEN CHANGE IN VEHICLE HANDLING, OR DIFFICULTY CONTROLLING THE VEHICLE INCREASING THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE YOUR REAR SUSPENSION TOE LINKS FREE OF CHARGE PARTS AND LABOR.
1FM5K8D88JGA91408,no,,,,,,,
1FM5K8DH8GGA42038,yes,REAR TOE LINK,Recall Incomplete,21S32/21v537,2021-09-24,VEHICLES EXPOSED TO A CORROSIVE ENVIRONMENT WHERE ROAD SALT IS USED EXTENSIVELY DURING WINTER MONTHS COULD EXPERIENCE A SEIZED REAR SUSPENSION TOE LINK BALL JOINT RESULTING IN A FRACTURED REAR SUSPENSION TOE LINK.,"A REAR TOE LINK FRACTURE MAY CAUSE A LOSS OF STEERING CONTROL, INCREASING THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE BOTH REAR TOE LINKS AND ADJUST REAR TOE FREE OF CHARGE PARTS AND LABOR.
1FM5K8DH8GGA42038,yes,ROOF RACK TRIM DETACHMENT,Recall Incomplete,21S22/21V316,2021-05-05,ROOF RACK TRIM DETACHMENT,"A ROOF RAIL COVER THAT DETACHES WHILE DRIVING CAN CREATE A ROAD HAZARD FOR OTHER USERS, INCREASING THE RISK OF A CRASH.",OWNERS WILL BE NOTIFIED BY MAIL AND INSTRUCTED TO TAKE THEIR VEHICLE TO A FORD OR LINCOLN DEALER TO HAVE THE ROOF RAIL SECURED USING PLASTIC PUSH-PINS. THERE WILL BE NO CHARGE FOR THIS SERVICE
1FM5K8DH8GGA42038,yes,REAR TOE LINK BALL JOINT INSPECTION,Recall Incomplete,20S62/20V675,2020-10-30,OUR RECORDS INDICATE THAT A FORD SAFETY RECALL WAS PREVIOUSLY PERFORMED ON YOUR VEHICLE TO REPLACE THE REAR SUSPENSION TOE LINKS. ASSESSMENT OF FIELD DATA INDICATES THAT THE BALL JOINT USED TO ATTACH THE REAR TOE LINK MAY BE SUSCEPTIBLE TO SEIZING IN CERTAIN HIGH CORROSION AREAS. A SEIZED TOE LINK BALL JOINT CAN INCREASE BENDING STRESSES IN THE TOE LINK AND POTENTIALLY LEAD TO A FRACTURE.,"REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN UNUSUAL VEHICLE HANDLING CHARACTERISTICS, OR DIFFICULTY CONTROLLING THE VEHICLE AND MAY INCREASE THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSPECT BOTH REAR TOE LINK BALL JOINTS AND, IF NECESSARY, REPLACE THE REAR WHEEL KNUCKLE(S), AND ADJUST REAR TOE FREE OF CHARGE (PARTS AND LABOR)."
1FM5K8F81JGA96396,no,,,,,,,
1FM5K8F82FGB17229,no,,,,,,,
1FM5K8F83DGA57314,no,,,,,,,
1FM5K8F85FGC13615,yes,REAR TOE LINK,Recall Incomplete,21S32/21v537,2021-09-24,VEHICLES EXPOSED TO A CORROSIVE ENVIRONMENT WHERE ROAD SALT IS USED EXTENSIVELY DURING WINTER MONTHS COULD EXPERIENCE A SEIZED REAR SUSPENSION TOE LINK BALL JOINT RESULTING IN A FRACTURED REAR SUSPENSION TOE LINK.,"A REAR TOE LINK FRACTURE MAY CAUSE A LOSS OF STEERING CONTROL, INCREASING THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE BOTH REAR TOE LINKS AND ADJUST REAR TOE FREE OF CHARGE PARTS AND LABOR.
1FM5K8F85FGC13615,yes,REAR TOE LINK BALL JOINT INSPECTION,Recall Incomplete,20S62/20V675,2020-10-30,OUR RECORDS INDICATE THAT A FORD SAFETY RECALL WAS PREVIOUSLY PERFORMED ON YOUR VEHICLE TO REPLACE THE REAR SUSPENSION TOE LINKS. ASSESSMENT OF FIELD DATA INDICATES THAT THE BALL JOINT USED TO ATTACH THE REAR TOE LINK MAY BE SUSCEPTIBLE TO SEIZING IN CERTAIN HIGH CORROSION AREAS. A SEIZED TOE LINK BALL JOINT CAN INCREASE BENDING STRESSES IN THE TOE LINK AND POTENTIALLY LEAD TO A FRACTURE.,"REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN UNUSUAL VEHICLE HANDLING CHARACTERISTICS, OR DIFFICULTY CONTROLLING THE VEHICLE AND MAY INCREASE THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSPECT BOTH REAR TOE LINK BALL JOINTS AND, IF NECESSARY, REPLACE THE REAR WHEEL KNUCKLE(S), AND ADJUST REAR TOE FREE OF CHARGE (PARTS AND LABOR)."
1FM5K8F8XDGA64938,yes,REAR SUSPENSION TOE LINK REPLACEMENT,Recall Incomplete,19S17/19V435,2019-06-10,"ON YOUR VEHICLE, FREQUENT FULL ARTICULATION OF THE REAR SUSPENSION MAY INCREASE THE STRESS ON THE REAR SUSPENSION TOE LINK, WHICH MAY, OVER TIME, RESULT IN A TOE LINK FRACTURE.","REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN A NOISE, A SUDDEN CHANGE IN VEHICLE HANDLING, OR DIFFICULTY CONTROLLING THE VEHICLE INCREASING THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE YOUR REAR SUSPENSION TOE LINKS FREE OF CHARGE PARTS AND LABOR.
1FM5K8F8XDGA64938,yes,2011-2013 EXPLORER BUILT WITH RUBBER BUSHINGS OR ZF CABJS CORROSION,Recall Incomplete,21S43/21V746,2021-11-04,"VEHICLES EXPOSED TO A CORROSIVE ENVIRONMENT WHERE ROAD SALT IS USED EXTENSIVELY DURING WINTER MONTHS, COULD EXPERIENCE A SEIZED REAR SUSPENSION TOE LINK BALL JOINT RESULTING IN A FRACTURED REAR SUSPENSION TOE LINK. WHILE YOUR VEHICLE WAS NOT ORIGINALLY BUILT WITH REAR TOE LINK BALL JOINTS SUSCEPTIBLE TO THIS CONDITION, OUR RECORDS INDICATE THAT SUSCEPTIBLE COMPONENTS WERE SUBSEQUENTLY INSTALLED ON YOUR VEHICLE DURING REAR SUSPENSION SERVICE.","A SEIZED TOE LINK BALL JOINT CAN CAUSE A TOE LINK FRACTURE. REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN UNUSUAL VEHICLE HANDLING CHARACTERISTICS, OR DIFFICULTY CONTROLLING THE VEHICLE, AND MAY INCREASE THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSPECT BOTH TOE LINK CONNECTIONS TO CONFIRM THAT A SUSCEPTIBLE BALL JOINT WAS INSTALLED. IF YOUR VEHICLE HAS A SUSCEPTIBLE BALL JOINT INSTALLED THEN YOUR DEALER WILL REPLACE BOTH REAR TOE LINKS WITH AN UPDATED DESIGN. THESE SERVICES MUST BE PERFORMED ON ALL AFFECTED VEHICLES AT NO CHARGE TO THE VEHICLE OWNER.
1FM5K8F8XDGA64938,yes,FUEL DELIVERY MODULE REPLACEMENT,Recall Incomplete,13S04/13V227000,2013-05-31,"FORD IS RECALLING CERTAIN MODEL YEAR 2013 EXPLORER, TAURUS, FLEX, FUSION, POLICE INTERCEPTOR SEDAN AND POLICE INTERCEPTOR UTILITY VEHICLES; AND CERTAIN MODEL YEAR 2013 LINCOLN MKS, MKT, AND MKZ VEHICLES. IN THE AFFECTED VEHICLES, THE FUEL DELIVERY MODULE MAY DEVELOP A CRACK, ALLOWING FUEL TO LEAK.",A FUEL LEAK IN THE PRESENCE OF AN IGNITION SOURCE MAY RESULT IN A FIRE.,"FORD WILL NOTIFY OWNERS, AND DEALERS WILL REPLACE THE FUEL DELIVERY MODULE, FREE OF CHARGE. THE RECALL BEGAN ON JULY 20, 2013. OWNERS MAY CONTACT FORD MOTOR COMPANY CUSTOMER RELATIONSHIP CENTER AT 1-866-436-7332. FORD'S RECALL CAMPAIGN NUMBER IS 13S04."
1FM5K8FH1JGB95946,no,,,,,,,
1FM5K8GC3MGB68030,yes,CAMERAS - INOPERATIVE REAR 360 DEGREE CAMERA WITH A BLUE SCREEN,Recall Incomplete,23S02/23V022,2023-01-27,"PREVIOUSLY, YOUR VEHICLE MAY HAVE HAD A SIMILAR BUT DIFFERENT RECALL FOR A REAR CAMERA BLUE OR BLANK SCREEN. FOLLOWING COMPLETION OF THAT RECALL REPAIR, IT MAY STILL BE POSSIBLE TO INTERMITTENTLY EXPERIENCE A REAR CAMERA BLUE IMAGE ON THE SYNC SCREEN WHEN THE VEHICLE IS PLACED IN REVERSE OR WHEN THE 360 DEGREE VIEW IS SELECTED AND AVAILABLE DURING LOW-SPEED OPERATION. ONCE DISPLAYED, THE REAR CAMERA BLUE IMAGE WILL PERSIST FOR THE REMAINDER OF THE IGNITION ON CYCLE. ONCE PRESENT, THE ISSUE IS LIKELY TO REOCCUR ON SUBSEQUENT KEY CYCLES.",THE LOSS OF THE REAR CAMERA IMAGE DURING A REVERSE ACTION INCREASES THE RISK OF A CRASH.,FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPROGRAM THE SOFTWARE FOR THE REARVIEW 360 DEGREE CAMERA FREE OF CHARGE PARTS AND LABOR.
1FM5K8GT2KGB27773,no,,,,,,,
1FM5K8GT4JGB41267,yes,ROOF RACK TRIM DETACHMENT,Recall Incomplete,21S22/21V316,2021-05-05,ROOF RACK TRIM DETACHMENT,"A ROOF RAIL COVER THAT DETACHES WHILE DRIVING CAN CREATE A ROAD HAZARD FOR OTHER USERS, INCREASING THE RISK OF A CRASH.",OWNERS WILL BE NOTIFIED BY MAIL AND INSTRUCTED TO TAKE THEIR VEHICLE TO A FORD OR LINCOLN DEALER TO HAVE THE ROOF RAIL SECURED USING PLASTIC PUSH-PINS. THERE WILL BE NO CHARGE FOR THIS SERVICE
1FM5K8GT7DGB53059,yes,REAR SUSPENSION TOE LINK REPLACEMENT,Recall Incomplete,19S17/19V435,2019-06-10,"ON YOUR VEHICLE, FREQUENT FULL ARTICULATION OF THE REAR SUSPENSION MAY INCREASE THE STRESS ON THE REAR SUSPENSION TOE LINK, WHICH MAY, OVER TIME, RESULT IN A TOE LINK FRACTURE.","REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN A NOISE, A SUDDEN CHANGE IN VEHICLE HANDLING, OR DIFFICULTY CONTROLLING THE VEHICLE INCREASING THE RISK OF A CRASH.",FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO REPLACE YOUR REAR SUSPENSION TOE LINKS FREE OF CHARGE PARTS AND LABOR.
1FM5K8GT8FGC40469,no,,,,,,,
1FM5K8GT9GGD01880,yes,ROOF RACK TRIM DETACHMENT,Recall Incomplete,21S22/21V316,2021-05-05,ROOF RACK TRIM DETACHMENT,"A ROOF RAIL COVER THAT DETACHES WHILE DRIVING CAN CREATE A ROAD HAZARD FOR OTHER USERS, INCREASING THE RISK OF A CRASH.",OWNERS WILL BE NOTIFIED BY MAIL AND INSTRUCTED TO TAKE THEIR VEHICLE TO A FORD OR LINCOLN DEALER TO HAVE THE ROOF RAIL SECURED USING PLASTIC PUSH-PINS. THERE WILL BE NO CHARGE FOR THIS SERVICE
1FM5K8HT8HGB11827,yes,REAR TOE LINK BALL JOINT INSPECTION,Recall Incomplete,20S62/20V675,2020-10-30,OUR RECORDS INDICATE THAT A FORD SAFETY RECALL WAS PREVIOUSLY PERFORMED ON YOUR VEHICLE TO REPLACE THE REAR SUSPENSION TOE LINKS. ASSESSMENT OF FIELD DATA INDICATES THAT THE BALL JOINT USED TO ATTACH THE REAR TOE LINK MAY BE SUSCEPTIBLE TO SEIZING IN CERTAIN HIGH CORROSION AREAS. A SEIZED TOE LINK BALL JOINT CAN INCREASE BENDING STRESSES IN THE TOE LINK AND POTENTIALLY LEAD TO A FRACTURE.,"REAR TOE LINK FRACTURE WHILE DRIVING COULD RESULT IN UNUSUAL VEHICLE HANDLING CHARACTERISTICS, OR DIFFICULTY CONTROLLING THE VEHICLE AND MAY INCREASE THE RISK OF A CRASH.","FORD MOTOR COMPANY HAS AUTHORIZED YOUR DEALER TO INSPECT BOTH REAR TOE LINK BALL JOINTS AND, IF NECESSARY, REPLACE THE REAR WHEEL KNUCKLE(S), AND ADJUST REAR TOE FREE OF CHARGE (PARTS AND LABOR)."
